author,text
EAP,"['dares', 'demanded', 'hoarsely', 'courtiers', 'stood', 'near', 'dares', 'insult', 'us', 'blasphemous', 'mockery']"
HPL,"['meanwhile', 'would', 'try', 'keep', 'track', 'somnambulism']"
EAP,"['apartments', 'irregularly', 'disposed', 'vision', 'embraced', 'little', 'one', 'time']"
EAP,"['smith', 'said', 'mrs', 'p', 'twirled', 'together', 'pas', 'de', 'zephyr', 'smith']"
MWS,"['tell', 'longer', 'miserable', 'mortals', 'become', 'gods', 'spirits', 'free', 'happy', 'gods']"
EAP,"['long', 'since', 'first', 'trod', 'deck', 'terrible', 'ship', 'rays', 'destiny', 'think', 'gathering', 'focus']"
EAP,"['quizzed', 'whole', 'party', 'opera', 'glass', 'till', 'saw', 'fat', 'lady', 'blush', 'whisper', 'g', 'went', 'round', 'box', 'put', 'nose', 'within', 'reach', 'hand']"
HPL,"['region', 'entered', 'police', 'one', 'traditionally', 'evil', 'repute', 'substantially', 'unknown', 'untraversed', 'white', 'men']"
EAP,"['convinced', 'two', 'reasons', 'birds', 'always', 'flew', 'straight', 'line', 'whenever', 'attempted', 'rest', 'carried', 'insensibly', 'around', 'globe', 'earth']"
HPL,"['says', 'hired', 'boy', 'luther', 'aout', 'drivin', 'caows', 'storm', 'arter', 'big', 'bolt', 'see', 'trees', 'bendin', 'maouth', 'glen', 'opposite', 'side', 'ter', 'smelt', 'awful', 'smell', 'like', 'smelt', 'faound', 'big', 'tracks', 'las', 'monday', 'mornin']"
HPL,"['night', 'gilman', 'slept', 'violet', 'light', 'broke', 'upon', 'heightened', 'intensity', 'old', 'witch', 'small', 'furry', 'thing', 'getting', 'closer', 'ever', 'mocked', 'inhuman', 'squeals', 'devilish', 'gestures']"
HPL,"['could', 'take', 'old', 'bus', 'suppose', 'said', 'certain', 'hesitation', 'aint', 'thought', 'much', 'hereabouts']"
HPL,"['shiveringly', 'puzzled', 'stickily', 'smeared', 'paper', 'drew', 'match', 'burned', 'crisp', 'puzzled', 'terror', 'landlady', 'two', 'mechanics', 'rushed', 'frantically', 'hellish', 'place', 'babble', 'incoherent', 'stories', 'nearest', 'police', 'station']"
EAP,"['suddenly', 'seamen', 'stumbled', 'entrance', 'tall', 'ghastly', 'looking', 'building', 'yell', 'usually', 'shrill', 'throat', 'excited', 'legs', 'replied', 'within', 'rapid', 'succession', 'wild', 'laughter', 'like', 'fiendish', 'shrieks']"
MWS,"['world', 'secret', 'desired', 'divine']"
MWS,"['plain', 'around', 'interspersed', 'cemeteries', 'turk', 'greek', 'armenian', 'growth', 'cypress', 'trees', 'woods', 'cheerful', 'aspect', 'diversified', 'scene']"
EAP,"['president', 'fum', 'fudge', 'university']"
MWS,"['men', 'hate', 'wretched', 'must', 'hated', 'miserable', 'beyond', 'living', 'things', 'yet', 'creator', 'detest', 'spurn', 'thy', 'creature', 'thou', 'art', 'bound', 'ties', 'dissoluble', 'annihilation', 'one', 'us']"
EAP,"['quite', 'common', 'thing', 'thus', 'annoyed', 'ringing', 'ears', 'rather', 'memories', 'burthen', 'ordinary', 'song', 'unimpressive', 'snatches', 'opera']"
EAP,"['thats', 'screamed', 'top', 'voice', 'thats', 'e', 'e', 'napoleon', 'bonaparte', 'froissart', 'havnt', 'married', 'great', 'great', 'grandmother', 'wish', 'may', 'everlastingly', 'confounded', 'madame', 'eugenie', 'lalande', 'quasi', 'simpson', 'formerly', 'moissart', 'sober', 'fact', 'great', 'great', 'grandmother']"
MWS,"['grown', 'thin', 'pale', 'eyes', 'often', 'filled', 'tears']"
EAP,"['propelling', 'principle', 'power', 'also', 'applied', 'interrupted', 'surfaces', 'vanes', 'put', 'revolution']"
MWS,"['instead', 'remark', 'father', 'taken', 'pains', 'explain', 'principles', 'agrippa', 'entirely', 'exploded', 'modern', 'system', 'science', 'introduced', 'possessed', 'much', 'greater', 'powers', 'ancient', 'powers', 'latter', 'chimerical', 'former', 'real', 'practical', 'circumstances', 'certainly', 'thrown', 'agrippa', 'aside', 'contented', 'imagination', 'warmed', 'returning', 'greater', 'ardour', 'former', 'studies']"
MWS,"['turning', 'therefore', 'said', 'consent', 'demand', 'solemn', 'oath', 'quit', 'europe', 'forever', 'every', 'place', 'neighbourhood', 'man', 'soon', 'shall', 'deliver', 'hands', 'female', 'accompany', 'exile']"
EAP,"['appearance', 'commanding']"
EAP,"['object', 'view', 'prepared', 'strong', 'perfectly', 'air', 'tight', 'flexible', 'gum', 'elastic', 'bag']"
EAP,"['upon', 'sight', 'ourang', 'outang', 'sprang', 'door', 'chamber', 'stairs', 'thence', 'window', 'unfortunately', 'open', 'street']"
MWS,"['consolation', 'violence', 'watch', 'motions', 'illuminated', 'clock', 'internally', 'count', 'moments', 'must', 'elapse', 'could', 'alone']"
HPL,"['thus', 'isolated', 'thrown', 'upon', 'resources', 'spent', 'hours', 'childhood', 'poring', 'ancient', 'tomes', 'filled', 'shadow', 'haunted', 'library', 'chateau', 'roaming', 'without', 'aim', 'purpose', 'perpetual', 'dusk', 'spectral', 'wood', 'clothes', 'side', 'hill', 'near', 'foot']"
HPL,"['houses', 'went', 'last', 'one', 'fateful', 'night', 'titan', 'thing', 'occurred']"
EAP,"['called', 'mighty', 'ruler', 'universe', 'witness', 'pious', 'solemnity', 'vow']"
EAP,"['disposition', 'dupe', 'cuts', 'customary', 'length', 'pack', 'invariably', 'find', 'cuts', 'antagonist', 'honor', 'gambler', 'cutting', 'breadth', 'certainly', 'cut', 'nothing', 'victim', 'may', 'count', 'records', 'game']"
EAP,"['upon', 'coming', 'senses', 'fall', 'thoroughly', 'stunned', 'found', 'four', 'oclock', 'morning']"
HPL,"['length', 'saw', 'grass', 'grown', 'opening', 'toward', 'sea', 'crumbling', 'brick', 'walls', 'weedy', 'length', 'earth', 'masonry', 'wharf', 'projecting', 'beyond']"
EAP,"['instantaneous', 'dreadful', 'sickness', 'seized']"
EAP,"['well', 'feigned', 'show', 'reluctance', 'repeated', 'refusal', 'seduced', 'angry', 'words', 'gave', 'color', 'pique', 'compliance', 'finally', 'comply']"
MWS,"['sight', 'military', 'restored', 'hope', 'fled', 'revenge', 'took', 'place', 'fear']"
MWS,"['lived', 'upon', 'dreary', 'heath', 'unvisited', 'blasting', 'none', 'unhallowed', 'gaze']"
EAP,"['crucible', 'liquid', 'officers', 'entered', 'seemed', 'furiously', 'dissipating', 'vapor']"
EAP,"['ten', 'minutes', 'upon', 'top', 'helseggen', 'ascended', 'interior', 'lofoden', 'caught', 'glimpse', 'sea', 'burst', 'upon', 'us', 'summit']"
EAP,"['became', 'perfectly', 'certain', 'recollected', 'turning', 'first', 'one', 'side', 'search', 'cleanest', 'spot']"
MWS,"['murder', 'crimes', 'consummated', 'miserable', 'series', 'wound', 'close', 'oh', 'frankenstein', 'generous', 'self', 'devoted', 'avail', 'ask', 'thee', 'pardon']"
MWS,"['mentioned', 'beauties', 'native', 'country', 'asked', 'us', 'sufficient', 'allurements', 'induce', 'us', 'prolong', 'journey', 'far', 'north', 'perth', 'resided']"
EAP,"['see', 'stage', 'box']"
MWS,"['least', 'would', 'benevolent', 'action', 'rescue', 'sufferer', 'whether', 'human', 'brute', 'desolation', 'town', 'sending', 'clara', 'back', 'home', 'entered', 'constantinople']"
EAP,"['even', 'knowledge', 'thing', 'intuition']"
MWS,"['perdita', 'rejoined', 'forced', 'appear', 'cheerful', 'even', 'mirror', 'changed', 'changed', 'silent', 'anxious', 'solicitously', 'inquired', 'concerning', 'endeavoured', 'remove', 'cause', 'seriousness']"
EAP,"['astonishment', 'may', 'well', 'conceived', 'next', 'day', 'became', 'known', 'bremen', 'lot', 'brass', 'carted', 'contemptuously', 'police', 'office', 'without', 'putting', 'trouble', 'pocketing', 'smallest', 'scrap', 'gold', 'real', 'gold', 'gold', 'far', 'finer', 'employed', 'coinage', 'gold', 'fact', 'absolutely', 'pure', 'virgin', 'without', 'slightest', 'appreciable', 'alloy']"
MWS,"['near', 'fire', 'ryland', 'supporters']"
MWS,"['day', 'day', 'many', 'hundreds', 'wore', 'brought', 'outward', 'changes', 'slowly', 'operated', 'mind', 'glided', 'towards', 'death']"
EAP,"['imagine', 'sense', 'almighty', 'design', 'harmonized', 'measurable', 'degree', 'suppose', 'landscape', 'whose', 'combined', 'strangeness', 'vastness', 'definitiveness', 'magnificence', 'shall', 'inspire', 'idea', 'culture', 'care', 'superintendence', 'part', 'intelligences', 'superior', 'yet', 'akin', 'humanity', 'sentiment', 'interest', 'preserved', 'art', 'made', 'assume', 'air', 'intermediate', 'secondary', 'nature', 'nature', 'god', 'emanation', 'god', 'still', 'nature', 'sense', 'handiwork', 'angels', 'hover', 'man', 'god']"
MWS,"['regarded', 'suspicion', 'invitation', 'idris', 'embraced', 'deprived', 'affection', 'also', 'calling', 'brother', 'friend', 'last', 'hope', 'pathetically', 'conjured', 'cease', 'love', 'encreased', 'anxiety', 'departed', 'london', 'scene', 'cause', 'misery']"
HPL,"['doctor', 'bachelor', 'white', 'haired', 'clean', 'shaven', 'old', 'fashioned', 'gentleman', 'local', 'historian', 'note', 'often', 'broken', 'lance', 'controversial', 'guardians', 'tradition', 'sidney', 'rider', 'thomas', 'w', 'bicknell']"
MWS,"['dedicated', 'powers', 'mind', 'fortune', 'benefit', 'species', 'shall', 'misdirect', 'exertions', 'support', 'uselessness', 'strong', 'healthy', 'capable']"
EAP,"['ship', 'longer', 'visible', 'drifted', 'away', 'apparently', 'eastward']"
HPL,"['march', 'fresh', 'element', 'entered', 'lighter', 'preliminary', 'dreaming', 'nightmare', 'shape', 'brown', 'jenkin', 'began', 'companioned', 'nebulous', 'blur', 'grew', 'resemble', 'bent', 'old', 'woman']"
HPL,"['certainly', 'much', 'something', 'book', 'warren', 'carried', 'ancient', 'book', 'undecipherable', 'characters', 'come', 'india', 'month', 'swear', 'know', 'expected', 'find']"
MWS,"['last', 'slow', 'heavy', 'steps', 'paced', 'hall', 'sprung', 'upon', 'horse']"
HPL,"['simple', 'people', 'quick', 'imagine', 'seen', 'odd', 'thing', 'heard']"
MWS,"['clung', 'ferocious', 'habits', 'yet', 'half', 'despised', 'continued', 'war', 'civilization', 'yet', 'entertained', 'wish', 'belong']"
HPL,"['joe', 'slater', 'came', 'institution', 'vigilant', 'custody', 'four', 'state', 'policemen', 'described', 'highly', 'dangerous', 'character', 'certainly', 'presented', 'evidence', 'perilous', 'disposition', 'first', 'beheld']"
MWS,"['father', 'beloved', 'wretched', 'father']"
HPL,"['always', 'exceptionally', 'tolerant', 'wests', 'pursuits', 'frequently', 'discussed', 'theories', 'whose', 'ramifications', 'corollaries', 'almost', 'infinite']"
MWS,"['human', 'could', 'passed', 'happier', 'childhood']"
HPL,"['venturesome', 'youths', 'come', 'back', 'doubt', 'think', 'light', 'may', 'gone', 'eyes', 'hearts']"
EAP,"['perhaps', 'mystery', 'little', 'plain', 'said', 'dupin']"
MWS,"['course', 'shall', 'married']"
HPL,"['questioned', 'sculptor', 'scientific', 'minuteness', 'studied', 'almost', 'frantic', 'intensity', 'bas', 'relief', 'youth', 'found', 'working', 'chilled', 'clad', 'night', 'clothes', 'waking', 'stolen', 'bewilderingly']"
HPL,"['never', 'learned', 'title', 'early', 'pages', 'missing', 'fell', 'open', 'toward', 'end', 'gave', 'glimpse', 'something', 'sent', 'senses', 'reeling']"
HPL,"['last', 'senses', 'returned', 'frightfully', 'dark', 'mind', 'remembering', 'occurred', 'shrank', 'idea', 'beholding', 'yet', 'curiosity', 'overmastered']"
EAP,"['indeed', 'labor', 'required', 'condenser', 'increased', 'oppressive', 'degree', 'allowed', 'scarcely', 'respite', 'exertion']"
HPL,"['preposterous', 'legend', 'bog', 'grim', 'guardian', 'spirit', 'dwelt', 'strange', 'olden', 'ruin', 'far', 'islet', 'seen', 'sunset']"
MWS,"['perhaps', 'regard', 'sister', 'without', 'wish', 'might', 'become', 'wife']"
EAP,"['rest', 'several', 'times', 'could', 'accomplish', 'manoeuvre', 'length', 'accomplished']"
HPL,"['word', 'uttered', 'spot', 'task', 'seemed', 'known', 'us', 'without', 'delay', 'seized', 'spades', 'commenced', 'clear', 'away', 'grass', 'weeds', 'drifted', 'earth', 'flat', 'archaic', 'mortuary']"
EAP,"['taking', 'also', 'drawer', 'automatons', 'set', 'chess', 'men', 'arranges', 'upon', 'chessboard', 'figure']"
MWS,"['may', 'part', 'promised', 'comply', 'requisition']"
HPL,"['twilight', 'deepened', 'turned', 'one', 'feeble', 'electric', 'bulb', 'cheap', 'iron', 'framed', 'bed', 'tried', 'best', 'could', 'continue', 'reading', 'begun']"
HPL,"['distance', 'line', 'kept', 'along', 'gorges', 'brink', 'length', 'reached', 'long', 'covered', 'bridge', 'crossed', 'chasm', 'dizzy', 'height']"
MWS,"['turning', 'thoughts', 'way', 'gave', 'object', 'rescued', 'insanity']"
HPL,"['opening', 'door', 'saw', 'flour', 'corridor', 'floor', 'undisturbed', 'except', 'huge', 'prints', 'loutish', 'fellow', 'roomed', 'end', 'garret']"
MWS,"['never', 'married', 'last', 'five', 'years', 'lived', 'perfectly', 'alone', 'estate', 'descended', 'mother', 'shores', 'loch', 'lomond', 'scotland']"
MWS,"['came', 'reality', 'saw', 'regiments', 'file', 'left', 'far', 'sight', 'fields', 'intervening', 'battalions', 'troops', 'sufficiently', 'near', 'observe', 'motions', 'gave', 'idea', 'understanding', 'even', 'seeing', 'battle', 'attaching', 'raymond', 'attended', 'intense', 'interest', 'actions']"
HPL,"['wait', 'till', 'ring', 'coffee']"
EAP,"['saw', 'confounded', 'amazed']"
EAP,"['great', 'point', 'set', 'lunatic', 'guard', 'actions', 'others']"
EAP,"['remote', 'spectators', 'longest', 'middle', 'two', 'inches', 'shorter', 'nearest', 'company', 'two', 'inches', 'shorter', 'still', 'candles', 'one', 'side', 'differ', 'height', 'candles', 'respectively', 'opposite', 'ratio', 'different', 'two', 'inches', 'say', 'longest', 'candle', 'one', 'side', 'three', 'inches', 'shorter', 'longest', 'candle']"
HPL,"['definite', 'unmistakable', 'awaked', 'mind', 'blind', 'horror', 'beyond', 'rational', 'proportion']"
MWS,"['would', 'behold', 'tomb', 'parents', 'territory', 'filled', 'recollections', 'fathers', 'glory']"
HPL,"['distant', 'whine', 'robbed', 'faculties', 'set', 'upon', 'soul', 'seal', 'fright', 'may', 'never', 'life', 'removed', 'drew', 'shrieks', 'excited', 'convulsions', 'caused', 'lodgers', 'police', 'break', 'door']"
EAP,"['knew', 'courtier', 'bold', 'intriguant']"
MWS,"['ward', 'filled', 'effluvia', 'caused', 'heart', 'heave', 'painful', 'qualms']"
HPL,"['never', 'ben', 'thar', 'kin', 'tell', 'taown', 'man', 'see', 'im', 'hed', 'one', 'fer', 'deestrick', 'schoolmaster', 'eighty', 'four', 'quit', 'suddent', 'one', 'never', 'heerd', 'im', 'sence', 'old', 'man', 'lapsed', 'kind', 'chuckle', 'made', 'explanation', 'questioned']"
HPL,"['however', 'implied', 'roads', 'leading', 'innsmouth', 'similarly', 'patrolled', 'denizens', 'could', 'known', 'route', 'intended', 'take']"
EAP,"['kept', 'eyes', 'upon', 'ground', 'glancing', 'petulant', 'expression', 'holes', 'ruts', 'pavement', 'saw', 'still', 'thinking', 'stones', 'reached', 'little', 'alley', 'called', 'lamartine', 'paved', 'way', 'experiment', 'overlapping', 'riveted', 'blocks']"
HPL,"['shewed', 'simply', 'monstrous', 'painting', 'awful', 'canvas']"
HPL,"['atal', 'son', 'innkeeper', 'sometimes', 'afraid', 'barzais', 'father', 'landgrave', 'dwelt', 'ancient', 'castle', 'common', 'superstition', 'blood', 'laughed', 'fearful', 'cotters']"
MWS,"['moment', 'revived', 'recognized', 'voice', 'smile', 'last', 'lovely', 'smile', 'played', 'upon', 'lips']"
EAP,"['observation', 'great', 'weight', 'suggested', 'latter', 'idea']"
EAP,"['found', 'impossible', 'comprehend', 'either', 'moral', 'physical', 'relations']"
EAP,"['impression', 'produced', 'upon', 'company', 'seemed', 'electrical', 'effect', 'upon', 'something', 'even']"
EAP,"['could', 'perceive', 'said', 'good', 'likely', 'result', 'getting', 'wet', 'skin', 'merely', 'take', 'part', 'horrible', 'incantations']"
MWS,"['shuddering', 'horror', 'veiled', 'monument', 'human', 'passion', 'human', 'misery', 'heaped', 'flags', 'heavy', 'accoutrements', 'could', 'find', 'guard', 'birds', 'beasts', 'prey', 'could', 'bestow', 'fitting', 'grave']"
EAP,"['moment', 'heard', 'step', 'upon', 'stairs']"
EAP,"['call', 'house', 'clergyman', 'would', 'waiting', 'married', 'drop', 'talbot', 'proceed', 'short', 'tour', 'east', 'leaving', 'fashionable', 'world', 'home', 'make', 'whatever', 'comments', 'upon', 'matter', 'thought', 'best']"
MWS,"['felt', 'holy', 'rapture', 'spring', 'saw']"
EAP,"['afforded', 'real', 'delight', 'mere', 'worldly', 'advantages', 'accruing', 'sin']"
EAP,"['pondered', 'upon', 'conformation']"
EAP,"['made', 'latin', 'hymn', 'upon', 'valor', 'king', 'singing', 'go', 'mille', 'mille', 'mille', 'mille', 'mille', 'mille', 'decollavimus', 'unus', 'homo', 'mille', 'mille', 'mille', 'mille', 'decollavimus', 'mille', 'mille', 'mille', 'vivat', 'qui', 'mille', 'mille', 'occidit', 'tantum', 'vini', 'habet', 'nemo', 'quantum', 'sanguinis', 'effudit', 'may', 'thus', 'paraphrased', 'thousand', 'thousand', 'thousand', 'thousand', 'thousand', 'thousand', 'one', 'warrior', 'slain', 'thousand', 'thousand', 'thousand', 'thousand']"
EAP,"['left', 'character', 'scene', 'softer', 'obviously', 'artificial']"
MWS,"['therefore', 'horse', 'attended', 'servant', 'conduct', 'rode', 'top', 'kapou']"
MWS,"['set', 'candidate', 'ensure', 'success']"
MWS,"['whither', 'lead']"
HPL,"['despite', 'obvious', 'danger', 'attracting', 'notice', 'bringing', 'heads', 'dreaded', 'police', 'investigation', 'thing', 'mercifully', 'averted', 'relative', 'isolation', 'cottage', 'friend', 'suddenly', 'excitedly', 'unnecessarily', 'emptied', 'six', 'chambers', 'revolver', 'nocturnal', 'visitor']"
MWS,"['young', 'man', 'companion', 'often', 'went', 'apart', 'appeared', 'weep']"
EAP,"['paradises', 'found', 'reality', 'glowed', 'canvas', 'claude']"
EAP,"['xh', 'jxhn', 'jxhn', 'jxhn', 'yxu', 'dxnt', 'gx', 'yxure', 'nx', 'hxmx', 'nx', 'yxure', 'xnly', 'fxwl', 'xwl', 'cxw', 'sxw', 'dxll', 'pxll', 'pxxr', 'xld', 'gxxd', 'fxr', 'nxthing', 'tx', 'nxbxdy', 'lxg', 'dxg', 'hxg', 'xr', 'frxg', 'cxme', 'xut', 'xf', 'cxncxrd', 'bxg']"
EAP,"['felt', 'burning', 'sense', 'impropriety', 'committed', 'expected', 'nothing', 'less', 'instant', 'exposure', 'vision', 'pistols', 'upon', 'morrow', 'floated', 'rapidly', 'uncomfortably', 'brain']"
EAP,"['rest', 'laughed', 'arms', 'legs', 'politics', 'stubborn', 'easily', 'understood']"
MWS,"['felt', 'end', 'time', 'come', 'knew', 'one', 'one', 'dwindle', 'nothingness']"
EAP,"['old', 'lady', 'childish']"
HPL,"['merely', 'uncles', 'facial', 'expression', 'disturbed', 'doubt', 'strange', 'dreams', 'situation', 'prompted', 'betrayed', 'considerable', 'agitation', 'seemed', 'characteristic']"
MWS,"['see', 'thunderbolt', 'fall', 'deafened', 'shout', 'heaven', 'follows', 'descent']"
EAP,"['knees', 'tottered', 'beneath', 'teeth', 'chattered', 'hair', 'started', 'end']"
MWS,"['rushed', 'towards', 'embraced', 'ardour', 'deadly', 'languor', 'coldness', 'limbs', 'told', 'held', 'arms', 'ceased', 'elizabeth', 'loved', 'cherished']"
EAP,"['looking', 'discovered', 'interesting', 'girl', 'monsieur', 'maillard', 'presented', 'little', 'parlor', 'surprise', 'great', 'see', 'wearing', 'hoop', 'farthingale', 'high', 'heeled', 'shoes', 'dirty', 'cap', 'brussels', 'lace', 'much', 'large', 'gave', 'face', 'ridiculously', 'diminutive', 'expression']"
